Joint 1,Joint 2,Joint 3,Joint 4,Joint 5,Joint 6,Joint 7
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-271.19299922946357,777.6571427579693,-480.9924294858993,1185.081300697792,-485.81435443268833,-614.5501169652164,6.047063177818757
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-238.6694643339509,-374.38537515568237,-200.73824986001486,130.37969872609168,-332.68066876810167,-484.6985831551423,5.52595993174377
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
-51.66135682305184,-744.3344158457851,-14.472124940190822,-90.58889526133628,-168.99928869290855,-302.6842394930951,0.3715042651221896
